resource_id,standard_code,matched_status,confidence,grounded,evidence,evidence_page,rationale,standard_raw_text,judge_model,prompt_version,escalated,rerank_score,rrf_score,dense_score,bm25_score,dense_rank,bm25_rank,grounding_note
G1M2U1L3,1.T.T.1.c,none,high,True,,,"Students identify the main character but do not describe character traits or explain how the character's words or actions support the central message, lesson, or moral. The focus is on identifying character and setting, not on analyzing traits or message.","Describe traits of the main characters and explain how their words and actions support the central message, lesson, or moral of the story. (I)",claude-sonnet-4-5,align_judge.batch.v1.1,False,0.1366257518529892,0.1486880791161796,0.6950685,110.55280739204234,1,1,no evidence required for none
G1M2U1L3,1.P.AC.1.b,none,high,True,,,"The teacher models identifying nouns and verbs in the song, but students do not independently identify, apply, or analyze word choices or their effects on the audience or purpose. This is teacher-led instruction, not student performance of the standard.","Identify, apply, and analyze important, interesting, or effective uses of language, explaining or evaluating how specific word choices affect the target audience and support the text’s purpose. (I/C)",claude-sonnet-4-5,align_judge.batch.v1.1,False,0.08907559514045715,0.14698278035498186,0.55017734,21.16326011314698,4,7,no evidence required for none
G1M2U1L3,1.P.EICC.3.g,none,high,True,,,"The teacher provides definitions (e.g., 'risin'') and reviews vocabulary. Students do not determine meanings of unfamiliar words using context, academic vocabulary knowledge, or word parts. This is direct instruction, not student application.",Determine the meanings of unfamiliar words and concepts by applying knowledge of context and of academic vocabulary and word parts. (I),claude-sonnet-4-5,align_judge.batch.v1.1,False,0.07058741897344589,0.14647596533675686,0.69026875,84.08339313278992,1,1,no evidence required for none
G1M2U1L3,1.T.T.2.a,none,high,True,,,"This standard requires identifying techniques in expository texts (main topic and supporting details). The lesson uses a narrative story (Summer Sun Risin'), not an expository text. Text-type mismatch results in none.","Identify techniques used to craft expository texts, including main topic and supporting details. (I)",claude-sonnet-4-5,align_judge.batch.v1.1,False,0.161832794547081,0.14639412825979992,0.53748256,36.29378321158673,1,6,no evidence required for none
G1M2U1L3,1.T.T.2.b,none,high,True,,,"Students identify characters and setting but do not describe connections between individuals, events, ideas, or pieces of information. The standard requires describing relationships, which is not evident in this lesson.","Describe the connection between two individuals, events, ideas, or pieces of information in a text. (I)",claude-sonnet-4-5,align_judge.batch.v1.1,False,0.28452691435813904,0.14560299295774648,0.51834804,46.73932612125858,5,2,no evidence required for none
G1M2U1L3,1.T.SS.2.a,partial,medium,True,"For ELLs: Before singing the 'Sun, Moon, and Stars' song, reread the lyrics aloud and invite students to listen carefully for words that describe the sun and to give a silent signal when they hear one. Invite students to underline the words that they identify.",67,"The only activity where students identify descriptive words occurs on a scaffold step (ELL support on p.67). No core step asks students to identify descriptive words, and no step at all asks students to explain the use of descriptive words. Since one clause is partially addressed only in a scaffold step and the other clause is entirely unmet, the overall match is partial (scaffold-only evidence for identify, no evidence for explain).",Identify and explain the use of descriptive words in texts. (I),claude-opus-4-6,align_judge.v1.1,True,0.1586664617061615,0.145427009918924,0.73641455,49.99183020873842,1,1,evidence quote found in lesson raw text
G1M2U1L3,1.P.EICC.4.c,partial,medium,True,Invite students to turn and talk to an elbow partner:,70,"Students assess prior knowledge by recalling details from the read-aloud, gather information from the text Summer Sun Risin' during the close read-aloud, and engage in discussion via turn-and-talk with a partner—all before completing independent writing on the response sheet about character and setting. All three clauses are met. However, the writing task (response sheet about character and setting) is somewhat narrow—students are answering specific questions rather than broadly ""generating ideas for content"" in a traditional prewriting sense. Still, observational/responsive writing about a text counts as generating ideas for content per the scoring rules. All three clauses are met in core steps, so this should be full.","Generate ideas for content by assessing prior knowledge, gathering information from texts, and engaging in discussions with others. (C)",claude-opus-4-6,align_judge.v1.1,True,0.23826658725738525,0.1448276212959948,0.4991392,23.83139759909226,6,3,evidence quote found in lesson raw text
G1M2U1L3,1.L.V.3.e,none,high,True,,,"The standard requires students to make word choices in their own speaking and writing using knowledge of word relationships and learned vocabulary. Students answer questions and write/draw about characters and setting, but there is no evidence they are making deliberate word choices based on vocabulary knowledge or word relationships.",Use knowledge of word relationships and learned vocabulary words and phrases when making word choices in speaking and writing. (C),claude-sonnet-4-5,align_judge.batch.v1.1,False,0.2292940467596054,0.14171540787979145,0.49602288,25.778286556069222,6,9,no evidence required for none
G1M2U1L3,1.T.SS.2.b,none,high,True,,,"Students write and draw about characters and setting, but there is no evidence they use descriptive words or craft engaging texts with descriptive language. The writing task focuses on identifying who and where, not on using descriptive language.",Use descriptive words to craft engaging texts. (C),claude-sonnet-4-5,align_judge.batch.v1.1,False,0.41480204463005066,0.14019789696091195,0.6142457,31.61964868196785,2,2,no evidence required for none
G1M2U1L3,1.P.EICC.2.d,partial,medium,True,"Display Summer Sun Risin' response sheet. Point out that this material has two parts. Tell students that today they will complete only Part 1, by writing and drawing about the main character and setting using key details from the text.",70,"Students interpret the text by answering questions about character and setting during the close read-aloud, and they construct a response (writing and drawing) on the response sheet. However, the standard also calls for using texts to ""aid the analysis and evaluation"" of texts and ideas — a metacognitive or evaluative use of constructed/interpreted texts that is not clearly demonstrated. Students produce a basic response but do not use that product (or other texts) to conduct further analysis or evaluation. This yields partial alignment.",Interpret and construct texts to aid the analysis and evaluation of texts and ideas. (I/C),claude-opus-4-6,align_judge.v1.1,True,0.24548670649528503,0.14065278378899834,0.5508449,19.54035412365398,5,9,evidence quote found in lesson raw text
G1M2U1L3,1.P.CP.2.d,partial,high,True,'Who is the main character?' (the boy),70,"Students answer multiple teacher-posed questions throughout the lesson, satisfying the ""answer questions"" clause. However, no instructional step directs students to generate their own questions; all questions originate from the teacher. Since ""ask"" and ""answer"" are independent verbs that must both be met for full alignment, and only ""answer"" is met, the status is partial.",Engage in dialogue with audiences by asking and answering questions. (I/C),claude-opus-4-6,align_judge.v1.1,True,0.2339189648628235,0.13842815814850531,0.6949234,83.89254435188964,1,1,evidence quote found in lesson raw text
G1M2U1L3,1.P.EICC.2.c,partial,medium,True,'Use words and pictures to answer these questions.',70,"Students interpret the text Summer Sun Risin' by answering questions about key details (character, setting) during the close read-aloud and turn-and-talks. They also construct a text by completing the response sheet where they write and draw about the main character and setting. Both clauses are met in core steps. However, the standard is broad (""explain and learn concepts"") and the lesson's text construction is limited to a brief response sheet about character and setting, making this a reasonable but not deeply robust alignment. Both clauses are met in core, so this warrants full.",Explain and learn concepts and processes by interpreting and constructing texts. (I/C),claude-opus-4-6,align_judge.v1.1,True,0.24919602274894714,0.13814571622407443,0.56303304,19.33616571200072,1,2,evidence quote found in lesson raw text
G1M2U1L3,1.P.EICC.3.d,none,high,True,,,"Students identify characters and setting and draw them, but this is not summarizing or visualizing sections of the text to maintain understanding during reading. The standard requires these strategies to be used while reading to aid comprehension, not as a post-reading response.",Summarize and visualize sections of the text to maintain understanding. (I),claude-sonnet-4-5,align_judge.batch.v1.1,False,0.23877018690109253,0.13736559139784946,0.5415789,32.11378158744685,1,4,no evidence required for none
G1M2U1L3,1.T.RA.2.a,partial,medium,True,'Who is the main character?' (the boy),70,"The standard requires students to refer to parts of texts to support an idea, answer, or opinion. These are interchangeable targets (same verb ""refer to parts of texts"" with an object list: idea, answer, or opinion). Students answer questions about the main character and setting using key details from the text during turn-and-talk and on the response sheet. However, the student responses are fairly basic recall (identifying ""the boy"" and ""a farm"") and the lesson does not strongly require students to point to specific parts/pages of the text to justify their answers — the close read-aloud has students answering questions about the text, but the explicit act of referring back to specific text parts to support their response is implied rather than clearly directed. The turn-and-talk answers and response sheet work do constitute answering with reference to the text, meeting at least one clause of this interchangeable list. Since the object list (idea/answer/opinion) uses the same verb and is interchangeable, meeting ""answer"" suffices. But the evidence that students are explicitly *referring to parts of the text* (rather than just recalling) is weak — the lesson emphasizes ""using key details from the text"" in the learning target, and the close read-aloud guide likely has text-referencing, but the explicit payload steps show basic recall questions. This warrants partial alignment.","Refer to parts of texts when supporting an idea, answer, or opinion. (I)",claude-opus-4-6,align_judge.v1.1,True,0.23876039683818817,0.1365800722721664,0.7625348,82.24421636851143,1,1,evidence quote found in lesson raw text
G1M2U1L3,1.T.RA.1.c,full,high,True,Tell students that today they will answer these two questions using pictures and words to show their thinking.,70,"Students share relevant and accurate information through multiple modes: speaking (turn-and-talk), writing and drawing (response sheet), and movement (song gestures, Sun Movement routine). All clauses are met in core instruction.",Share relevant and accurate information through a variety of different modes. (C),claude-sonnet-4-5,align_judge.batch.v1.1,False,0.22834470868110657,0.13542072163254007,0.5696484,38.63441894946155,2,1,evidence quote found in lesson raw text
G1M2U1L3,1.P.CP.2.a,full,high,True,Tell students that today they will answer these two questions using pictures and words to show their thinking.,70,"Students communicate clearly to present ideas, information, and their understanding of the text through turn-and-talk discussions and written/drawn responses. The object list (ideas, information, texts) is interchangeable; all are met.","Communicate clearly to present ideas, information, and texts. (I/C)",claude-sonnet-4-5,align_judge.batch.v1.1,False,0.2547547221183777,0.1343440807508669,0.7274779,60.853532244324995,1,1,evidence quote found in lesson raw text
G1M2U1L3,1.L.V.3.a,none,high,True,,,"The teacher provides definitions (e.g., 'risin'') and reviews vocabulary. Students do not use context within or beyond sentences to determine or clarify meanings of unknown or multiple-meaning words. This is direct instruction, not student application of context clues.",Use context within and beyond a sentence to determine or clarify the meaning of unknown and multiple-meaning words and phrases. (I),claude-sonnet-4-5,align_judge.batch.v1.1,False,0.05049030855298042,0.14160327395281655,0.61390245,48.78965063344934,2,2,no evidence required for none
G1M2U1L3,1.F.F.1.a,none,high,True,,,"Students echo-sing the song and track print, but this is not independent reading with decoding skills. The lesson is a read-aloud where the teacher reads to students. There is no evidence of students using decoding skills to read words in isolation or context with automaticity.","Increase sight word vocabulary using decoding skills by reading grade-appropriate regularly and irregularly spelled words, including high-frequency words, in isolation and context with increasing automaticity.",claude-sonnet-4-5,align_judge.batch.v1.1,False,0.028321079909801483,0.14096143892339544,0.5302733,31.38105686099751,3,3,no evidence required for none
G1M2U1L3,1.T.SS.1.c,none,high,True,,,This is a writing standard requiring students to use transition words or phrases to sequence events and actions. Students write and draw about characters and setting but do not sequence events or actions using transition words.,"Use transition words or phrases, such as once upon a time, next, and last to sequence events and actions. (C)",claude-sonnet-4-5,align_judge.batch.v1.1,False,0.101808562874794,0.1401915244909191,0.46890402,37.59329237840535,8,6,no evidence required for none
G1M2U1L3,1.L.V.2.a,none,high,True,,,"Students identify nouns and verbs in the song, but this is not the same as identifying root words and inflectional endings. There is no evidence of students working with word parts (roots and endings) to form or comprehend new words.","Identify frequently occurring root words (e.g., look) and inflectional endings used to form and comprehend new words (e.g., looks, looked, looking). (I)",claude-sonnet-4-5,align_judge.batch.v1.1,False,0.1097106859087944,0.13911543394127862,0.5297397,19.91251826789211,3,6,no evidence required for none
G1M2U1L3,1.L.V.3.c,none,high,True,,,"Students identify verbs in the song (shines, lights, make, see, look), but there is no evidence they distinguish subtle differences in meaning among verbs that describe similar actions. The lesson focuses on identifying verbs, not comparing nuances of meaning.","Distinguish shades of meaning among verbs that describe the same general action (e.g., walk, march, strut, prance). (I)",claude-sonnet-4-5,align_judge.batch.v1.1,False,0.09019886702299118,0.13835154584221748,0.4913757,23.412271526706906,1,3,no evidence required for none
