resource_id,standard_code,matched_status,confidence,grounded,evidence,evidence_page,rationale,standard_raw_text,judge_model,prompt_version,escalated,rerank_score,rrf_score,dense_score,bm25_score,dense_rank,bm25_rank,grounding_note
G1M2U1L10,1.P.EICC.2.c,none,low,False,"Pause after reading page 11 and invite students to turn and talk with an elbow partner: ""Look carefully at the illustration. Tell me what details you see that help you understand the setting."" ... Invite students to turn and talk with an elbow partner: ""Why do you think Moon decided to remain in the night sky? What made him change his mind?"" ... Tell students that now they are going to write what they know about the characters and setting in Sun and Moon.",,"Students interpret the read-aloud to discuss/explain characters, setting, and reasons, and then construct written responses demonstrating their understanding. [REJECTED: evidence missing or not found in lesson raw text]",Explain and learn concepts and processes by interpreting and constructing texts. (I/C),gpt-5,align_judge.v1.1,True,0.9934461712837219,0.025151515151515154,0.56365824,59.171301531196484,6,40,evidence quote NOT found in lesson raw text (possible fabrication)
G1M2U1L10,1.T.T.2.a,none,high,True,,,The lesson is based on a narrative text and does not address expository techniques or main topic/supporting details in expository texts.,"Identify techniques used to craft expository texts, including main topic and supporting details. (I)",gpt-4.1,align_judge.batch.v1,False,0.9930311441421509,0.02007992007992008,0.5205308,53.657720474235376,31,50,no evidence required for none
G1M2U1L10,1.T.RA.2,partial,high,True,"- Invite students to turn and talk with an elbow partner:
- 'Based on the illustrations for evidence, what did Moon see when he paid attention to the world during the night?' (beautiful things such as children dreaming, foxes, flowers blooming, fireworks, etc.)",141,"Students reference parts of the text (illustrations) to answer questions, but they do not explore multiple sources or make broad connections across topics.",Reference parts of texts to address a specific topic or question and explore various sources of information to make connections across a broad range of topics.,gpt-5,align_judge.v1.1,True,0.9925552010536194,0.021395881006864986,0.513408,65.52850302354929,35,32,evidence quote found in lesson raw text
G1M2U1L10,1.P.ST.1.c,none,high,True,,,The lesson does not address how context shapes author or audience decisions in interpretation or construction of texts.,Explore how context shapes the author’s decisions and the audience’s responses during the interpretation and construction of texts. (I/C),gpt-4.1,align_judge.batch.v1,False,0.9922149777412415,0.023973585989089864,0.52651805,74.89267937561264,26,21,no evidence required for none
G1M2U1L10,1.T.T.2,none,high,True,,,"The lesson is focused on narrative, not expository, texts and techniques.",Identify and use expository techniques to shape understanding.,gpt-4.1,align_judge.batch.v1,False,0.9920538663864136,0.024695121951219513,0.5402451,74.79558802032939,20,22,no evidence required for none
G1M2U1L10,1.T.T.1,none,low,False,"Pause after reading page 10 and ask:
- 'Who are the characters in this story? How does the author describe (not physical descriptions) Sun and Moon?' (Sun and Moon are the characters. They are friends. Moon is bored with his place in the sky at night.)
...
Tell students that now they are going to write what they know about the characters and setting in Sun and Moon.
- Distribute prepared clipboards with Sun and Moon response sheet and pencils and follow the same routine established in Lesson 8 to complete Parts I and II.",141,"Students identify and discuss narrative elements, describe character traits, and write about the story, fully meeting the standard except for the cross-cultural comparison, which is not required for full credit here. [REJECTED: evidence missing or not found in lesson raw text]",Identify and use narrative techniques to shape understanding.,gpt-4.1,align_judge.batch.v1,False,0.9919158816337585,0.03252247488101534,0.60791826,173.9000130287852,1,2,evidence quote NOT found in lesson raw text (possible fabrication)
G1M2U1L10,1.P.EICC.3.d,none,high,True,,,"The lesson focuses on answering questions about details, identifying characters and setting, role-playing, and brief written responses. There is no task where students summarize sections of the text or create/engage in explicit visualization to support comprehension.",Summarize and visualize sections of the text to maintain understanding. (I),gpt-5,align_judge.v1.1,True,0.9918524622917175,0.025816993464052286,0.56061685,65.98219607939834,8,30,no evidence required for none
G1M2U1L10,1.T.T.1.c,full,high,True,"Pause after reading page 10 and ask:
- 'Who are the characters in this story? How does the author describe (not physical descriptions) Sun and Moon?' (Sun and Moon are the characters. They are friends. Moon is bored with his place in the sky at night.)
...
Invite students to turn and talk with an elbow partner:
- 'Why do you think Moon decided to remain in the night sky? What made him change his mind?' (He paid attention to all the beautiful things he sees at night.)",141,"Students describe character traits and discuss how words and actions relate to the story's message, fully meeting the standard.","Describe traits of the main characters and explain how their words and actions support the central message, lesson, or moral of the story. (I)",gpt-4.1,align_judge.batch.v1,False,0.9918489456176758,0.031746031746031744,0.58369106,143.27266698945476,3,3,evidence quote found in lesson raw text
G1M2U1L11,1.P.EICC.2.c,full,high,True,"Tell students that now they are going to write what they know about the major events and central message in Sun and Moon.
- Display the Sun and Moon response sheet.
- Distribute prepared clipboards and pencils.
- Focus students on Part III and read the prompt aloud, allowing adequate think time: 'Use words and pictures to show what happened in the story.'
- Direct students' attention to the box labeled Beginning.
- Invite students to whisper a response into their hands:
- Tell students that they may begin writing their response in the Beginning box.
- Repeat this process with the remaining two boxes, Middle and End.
- Circulate to support students as they write.",154,"Students interpret the story to explain and learn its concepts (major events, central message) and construct their own written and visual texts to demonstrate understanding.",Explain and learn concepts and processes by interpreting and constructing texts. (I/C),gpt-4.1,align_judge.batch.v1,False,0.994702160358429,0.014925373134328358,0.55516887,,7,,evidence quote found in lesson raw text
G1M2U1L11,1.T.C.1,partial,medium,True,"- Tell students they are now going to consider why the author may have written Sun and Moon.
- Direct students' attention to the Unit 1 Guiding Question anchor chart and complete the first column with the book title.
- Follow the same routine established in Lesson 9 to complete the three columns, culminating in a Think-Pair-Share for the third column:
- 'Why do you think the author wrote the book?' (Responses will vary, but may include: to imagine what the sun and moon might think about, and/or to describe the wonderful things that happen on earth at night.)
- If productive, cue students to expand the conversation by saying more:
- 'Can you say more about that?' (Responses will vary.)
- Cold call two or three students to share out their ideas.
- As students share out, capture their responses on the anchor chart.",155,"Students identify the author’s purpose for the text and create a written/drawn response, but they do not identify target audience or modes of communication.",Explain how authors of texts use language for a specific purpose and a target audience.,gpt-5,align_judge.v1.1,True,0.9939811825752258,0.015384615384615385,0.56668186,,5,,evidence quote found in lesson raw text
G1M2U1L11,1.P.ST.1.c,none,high,True,,,Students do not discuss or explore how context influences author or audience decisions or responses.,Explore how context shapes the author’s decisions and the audience’s responses during the interpretation and construction of texts. (I/C),gpt-4.1,align_judge.batch.v1,False,0.9935168027877808,0.021988643228222787,0.5073475,103.00122818511299,33,29,no evidence required for none
G1M2U1L11,1.T.C.2,none,high,True,,,There is no activity where students identify the speaker or narrator in the story.,Investigate the relationships between authors and speakers in texts.,gpt-4.1,align_judge.batch.v1,False,0.9934989213943481,0.026687875574407917,0.524059,153.36867889894282,22,9,no evidence required for none
G1M2U1L11,1.T.T.2,none,high,True,,,The lesson is focused on a narrative text and does not address expository techniques or writing.,Identify and use expository techniques to shape understanding.,gpt-4.1,align_judge.batch.v1,False,0.9932317733764648,0.02631578947368421,0.53404766,132.7882029876727,16,16,no evidence required for none
G1M2U1L11,1.P.EICC.3.d,full,high,True,"Focus students on Part III and read the prompt aloud, allowing adequate think time: 'Use words and pictures to show what happened in the story.'
- Direct students' attention to the box labeled Beginning.
- Invite students to whisper a response into their hands:
- Tell students that they may begin writing their response in the Beginning box.
- Repeat this process with the remaining two boxes, Middle and End.",154,"Students summarize (retell) and visualize (draw) the beginning, middle, and end of the story to support understanding.",Summarize and visualize sections of the text to maintain understanding. (I),gpt-4.1,align_judge.batch.v1,False,0.9930875897407532,0.027056277056277056,0.5570852,110.24347603558115,6,24,evidence quote found in lesson raw text
G1M2U1L11,1.T.C.2.a,none,high,True,,,Students do not identify the speaker or narrator at any point in the lesson.,Identify who is speaking or telling the story at various points in a text. (I),gpt-4.1,align_judge.batch.v1,False,0.9930760860443115,0.02369281045751634,0.49558634,148.73971452737518,42,12,no evidence required for none
G1M2U1L11,1.P.EICC.2.d,partial,high,True,"Invite students to Think-Pair-Share with an elbow partner:
- 'Why did Moon change its mind? What was the central message or lesson that Moon learned?' (Moon realized that the world is beautiful no matter if it's day or night, and Moon learned to appreciate his place in the night sky.)
- As students discuss, circulate and listen in. Take note of the ideas they are sharing and target a few students to share out with the whole group.
- Cold call a few selected students to share out.",151,"Students analyze the text’s ideas (central message and character change) through discussion, but the writing tasks focus on retelling and identifying message, not constructing texts to evaluate ideas.",Interpret and construct texts to aid the analysis and evaluation of texts and ideas. (I/C),gpt-5,align_judge.v1.1,True,0.9930127263069153,0.022658227848101266,0.5316322,82.95979378192855,19,40,evidence quote found in lesson raw text
G1M2U1L11,1.T.T.1,full,high,True,"Tell students that now they are going to write what they know about the major events and central message in Sun and Moon.
- Display the Sun and Moon response sheet.
- Distribute prepared clipboards and pencils.
- Focus students on Part III and read the prompt aloud, allowing adequate think time: 'Use words and pictures to show what happened in the story.'
- Direct students' attention to the box labeled Beginning.
- Invite students to whisper a response into their hands:
- Tell students that they may begin writing their response in the Beginning box.
- Repeat this process with the remaining two boxes, Middle and End.",154,"Students identify story elements (characters, setting, events, plot), describe character traits and actions, and create narrative texts with a sense of closure. No cross-text comparison, but all other clauses are met.",Identify and use narrative techniques to shape understanding.,gpt-4.1,align_judge.batch.v1,False,0.9928644895553589,0.03278688524590164,0.5904808,328.34762260300465,1,1,evidence quote found in lesson raw text
G1M2U1L11,1.T.T.1.c,full,high,True,"Invite students to Think-Pair-Share with an elbow partner:
- 'Why did Moon change its mind? What was the central message or lesson that Moon learned?' (Moon realized that the world is beautiful no matter if it's day or night, and Moon learned to appreciate his place in the night sky.)
- As students discuss, circulate and listen in. Take note of the ideas they are sharing and target a few students to share out with the whole group.",151,Students describe the main character's traits and explain how Moon's words and actions support the story's central message.,"Describe traits of the main characters and explain how their words and actions support the central message, lesson, or moral of the story. (I)",gpt-4.1,align_judge.batch.v1,False,0.9922797679901123,0.03225806451612903,0.57911193,322.21843745899696,2,2,evidence quote found in lesson raw text
G1M2U1L12,1.T.C.2.a,none,high,True,,,"The lesson focuses on identifying characters and retelling events, but does not ask students to identify the narrator or who is telling the story at different points.",Identify who is speaking or telling the story at various points in a text. (I),gpt-4.1,align_judge.batch.v1,False,0.9925553202629089,0.02285714285714286,0.5054006,143.454952398901,45,15,no evidence required for none
G1M2U1L12,1.P.EICC.2.c,full,high,True,"- Tell students that now they are going to write what they know about the characters and setting of Why the Sun and the Moon Live in the Sky, just as they did in Lessons 8 and 10.
- Distribute prepared clipboards with Why the Sun and the Moon Live in the Sky response sheets and pencils and follow the same routine established in Lessons 8 and 10 to complete Parts I and II.
- Circulate to support students as they write.",164,"Students interpret a literary text to explain story elements and reasons during discussion, and they construct written responses about characters and setting. These activities meet interpreting-for-understanding and constructing-texts requirements of the standard.",Explain and learn concepts and processes by interpreting and constructing texts. (I/C),gpt-5,align_judge.v1.1,True,0.9924860000610352,0.02557544757033248,0.56316996,120.37713831822258,8,32,evidence quote found in lesson raw text
G1M2U1L12,1.T.C.2,none,high,True,,,The lesson does not include any activity where students identify the speaker or narrator at various points in the story.,Investigate the relationships between authors and speakers in texts.,gpt-4.1,align_judge.batch.v1,False,0.9912785887718201,0.027425373134328357,0.53958714,153.91966437489728,20,7,no evidence required for none
G1M2U1L12,1.T.RA.2,none,low,False,"Invite students to turn and talk with an elbow partner:
""As you look carefully at the illustration, what details help you understand the setting?"" (huts or houses made of grass, a pathway, people in costumes, etc.)
Cold call a few students to share details of what they see.",161,"Students reference parts of the text (illustrations) to answer questions, but they do not explore multiple sources or make cross-source connections. [REJECTED: evidence missing or not found in lesson raw text]",Reference parts of texts to address a specific topic or question and explore various sources of information to make connections across a broad range of topics.,gpt-5,align_judge.v1.1,True,0.9912537932395935,0.02127659574468085,0.51637924,118.37764193907621,34,34,evidence quote NOT found in lesson raw text (possible fabrication)
G1M2U1L12,1.P.EICC.3.d,partial,high,True,"Draw students' attention back to the text and read aloud pages 14-19.
- Ask:
- 'What has Water done so far in the story? How is that affecting Sun and Moon?' (Water brought friends to the house and they are filling up the house, so Sun and Moon have no space.)",161,"The lesson has students summarize sections of the text through discussion, but it does not include student visualization or creation of visual representations to support understanding.",Summarize and visualize sections of the text to maintain understanding. (I),gpt-5,align_judge.v1.1,True,0.9907941222190857,0.02728937728937729,0.5806931,130.23518036417647,5,24,evidence quote found in lesson raw text
G1M2U1L12,1.T.T.1,partial,high,True,"- Pause at page 13 and ask:
- 'Who are the characters?' (Sun, Moon, and Water)
- Invite a student volunteer to come up and place the Story Elements Board Icons: Why the Sun and the Moon Live in the Sky for Sun, Moon, Water on the Story Elements board. Refer to Story Elements Board: Why the Sun and the Moon Live in the Sky (answers, for teacher reference) as necessary.
- Invite students to turn and talk with an elbow partner:
- 'As you look carefully at the illustration, what details help you understand the setting?' (huts or houses made of grass, a pathway, people in costumes, etc.)
- Cold call a few students to share details of what they see.
- Ask:
- 'Based on these details, when and where is this story taking place?' (a long time ago in a village or small town on earth)
- Cold call a few students to share out.
- Invite a student volunteer to come up and place the Story Elements board icon for village on the board.
- Direct students' attention to the Sun, Moon, and Stars Word Wall.
- Briefly review the words: sun, moon, sky, and earth.
- Draw students' attention back to the text and read aloud pages 14-19.
- Ask:
- 'What has Water done so far in the story? How is that affecting Sun and Moon?' (Water brought friends to the house and they are filling up the house, so Sun and Moon have no space.)
- Draw students' attention back to the text and read the remainder of it. Invite students to move their bodies to pretend to be the Moon or the Sun going up in the sky as the read-aloud comes to a close.
- Invite students to turn and talk with an elbow partner:
- 'At the end of the story, why did Sun and Moon go up into the sky?' (because their house was overflowed with water and there was no room for them)
- Cold call a few students to share out.",161,"Students identify characters, setting, major events, and articulate the problem and resolution of the story. They do not compare across texts/cultures, write their own narratives, or connect character traits to a central message.",Identify and use narrative techniques to shape understanding.,gpt-5,align_judge.v1.1,True,0.9906612038612366,0.03252247488101534,0.6165505,245.99928084341593,1,2,evidence quote found in lesson raw text
G1M2U1L12,1.T.T.2,none,high,True,,,"The lesson is entirely focused on a narrative story, not expository text or techniques.",Identify and use expository techniques to shape understanding.,gpt-4.1,align_judge.batch.v1,False,0.9905567169189453,0.026356857985087564,0.5409965,145.5088038970705,19,13,no evidence required for none
G1M2U1L12,1.T.T.1.d,none,high,True,,,No comparison or contrast across stories or cultures occurs in this lesson.,"With adult support, compare and contrast characters and their experiences in stories across diverse cultures. (I)",gpt-4.1,align_judge.batch.v1,False,0.9903576970100403,0.027252906976744186,0.58810854,125.94917083390868,4,26,no evidence required for none
G1M2U1L12,1.P.ST.1.c,none,high,True,,,The lesson does not address authorial context or audience response in interpretation or construction of texts.,Explore how context shapes the author’s decisions and the audience’s responses during the interpretation and construction of texts. (I/C),gpt-4.1,align_judge.batch.v1,False,0.9902864694595337,0.022893772893772896,0.52623236,121.00829093000713,24,31,no evidence required for none
G1M2U1L12,1.T.T.1.c,full,high,True,"Tell students that now they are going to write what they know about the characters and setting of Why the Sun and the Moon Live in the Sky, just as they did in Lessons 8 and 10.
- Distribute prepared clipboards with Why the Sun and the Moon Live in the Sky response sheets and pencils and follow the same routine established in Lessons 8 and 10 to complete Parts I and II.
- Circulate to support students as they write. Encourage them to use classroom resources (Story Elements board, Word Walls, high-frequency word lists, and alphabet or letter sound combination charts). If students need additional support generating ideas, invite them to work in a small group with support and refer to the Story Elements board from Work Time A.",164,Students explicitly describe character traits and explain how words and actions relate to the story's message in both discussion and writing.,"Describe traits of the main characters and explain how their words and actions support the central message, lesson, or moral of the story. (I)",gpt-4.1,align_judge.batch.v1,False,0.9898228645324707,0.03149801587301587,0.6013668,203.69397510479772,3,4,evidence quote found in lesson raw text
G1M2U1L13,1.T.C.2.a,none,high,True,,,"The lesson focuses on retelling events and identifying the central message, but there is no activity or prompt where students are asked to identify who is speaking or telling the story.",Identify who is speaking or telling the story at various points in a text. (I),gpt-4.1,align_judge.batch.v1,False,0.9978508949279785,0.023985497141263423,0.5054978,117.4556527446986,41,11,no evidence required for none
G1M2U1L13,1.P.EICC.2.c,full,high,True,"- Tell students that now they are going to write what they know about the major events and central message of Why the Sun and the Moon Live in the Sky, just as they did in Lessons 9 and 11.
- Distribute prepared clipboards with Why the Sun and the Moon Live in the Sky response sheets and pencils and follow the same routine established in Lessons 9 and 11 to complete Parts III and IV.
- Circulate to support students as they write. Encourage them to use classroom resources (Story Elements board, Word Walls, high-frequency word lists, and alphabet or letter sound combination charts).",173,Students interpret the text to explain and discuss the central message and then construct written responses demonstrating their understanding of key concepts and events.,Explain and learn concepts and processes by interpreting and constructing texts. (I/C),gpt-5,align_judge.v1.1,True,0.99378502368927,0.025451688923802042,0.56904817,76.63934234995887,7,35,evidence quote found in lesson raw text
G1M2U1L13,1.T.T.1.a,partial,high,True,"- Display Why the Sun and the Moon Live in the Sky and remind students to use the signal, as in previous lessons, to show when they see or hear an important event from the beginning, middle, and end of the story.
- Draw students' attention back to the text and read aloud pages 1-13 slowly, fluently, with expression, and without interruption, paying attention to when students show the signal for an important event.",171,"Students clearly identify major events through signaling and discussion/writing, but there is no explicit work identifying characters, setting, or dialogue.","Identify techniques used to craft stories, including characters, setting, major events, and dialogue. (I)",gpt-5,align_judge.v1.1,True,0.9931579232215881,0.03200204813108039,0.58198106,211.1448853248869,3,2,evidence quote found in lesson raw text
G1M2U1L13,1.T.C.1,none,low,False,"Tell students that now they are going to write what they know about the major events and central message of Why the Sun and the Moon Live in the Sky, just as they did in Lessons 9 and 11. - Distribute prepared clipboards with Why the Sun and the Moon Live in the Sky response sheets and pencils and follow the same routine established in Lessons 9 and 11 to complete Parts III and IV. - Circulate to support students as they write. Encourage them to use classroom resources (Story Elements board, Word Walls, high-frequency word lists, and alphabet or letter sound combination charts).",173,"The lesson focuses on retelling and determining the central message of one story. It does not address author purpose, audience, or identifying modes, but students do create a short print text in their written responses. [REJECTED: evidence missing or not found in lesson raw text]",Explain how authors of texts use language for a specific purpose and a target audience.,gpt-5,align_judge.v1.1,True,0.9922177791595459,0.015151515151515152,0.5694776,,6,,evidence quote NOT found in lesson raw text (possible fabrication)
G1M2U1L13,1.T.C.2,none,high,True,,,The lesson does not include any activity where students identify the speaker or narrator at any point in the story.,Investigate the relationships between authors and speakers in texts.,gpt-4.1,align_judge.batch.v1,False,0.9920469522476196,0.0261986301369863,0.5333757,114.40952314883494,20,13,no evidence required for none
G1M2U1L13,1.P.EICC.3.d,partial,high,True,"- Display Why the Sun and the Moon Live in the Sky and remind students to use the signal, as in previous lessons, to show when they see or hear an important event from the beginning, middle, and end of the story.
- Draw students' attention back to the text and read aloud pages 1-13 slowly, fluently, with expression, and without interruption, paying attention to when students show the signal for an important event.
- Ask:
- 'What did you hear that helped you understand the important events from the beginning of the story?'",171,"Students summarize sections by identifying and discussing important events in the beginning, middle, and end, and by writing about major events. However, the lesson does not have students visualize or create visual representations of text sections.",Summarize and visualize sections of the text to maintain understanding. (I),gpt-5,align_judge.v1.1,True,0.9920186400413513,0.02724014336917563,0.5858848,83.48636219948325,2,30,evidence quote found in lesson raw text
G1M2U1L13,1.T.RA.2,partial,high,True,"Ask:
'What did you hear that helped you understand the important events from the beginning of the story?' (Sun wants Water to visit his and Moon's house, but Water says the house is too small for all of his people. Sun and Moon decide to build a larger house.)
'What did you see in the illustrations that helped you understand the beginning of the story?' (Sun had a small house and was talking with Water. Sun and Moon started building a bigger house.)",171,"Students reference specific parts of the text and illustrations to support their answers, but they do not explore multiple sources of information.",Reference parts of texts to address a specific topic or question and explore various sources of information to make connections across a broad range of topics.,gpt-5,align_judge.v1.1,True,0.9917471408843994,0.01905453225660103,0.5041892,68.97324308023049,43,47,evidence quote found in lesson raw text
G1M2U1L13,1.P.ST.1.c,partial,medium,True,"Invite students to turn and talk with an elbow partner:
- 'What was the central message we learned from Why the Sun and the Moon Live in the Sky?' (We learned that people create stories to try to explain things in nature.)",171,"Students interpret the story’s central message as explaining natural phenomena, touching on how context influences an author’s purpose. However, there is no exploration of audience responses or of context in text construction.",Explore how context shapes the author’s decisions and the audience’s responses during the interpretation and construction of texts. (I/C),gpt-5,align_judge.v1.1,True,0.9916700124740601,0.024184149184149184,0.52314425,95.90941333619166,28,18,evidence quote found in lesson raw text
G1M2U1L13,1.T.T.2,none,high,True,,,The lesson is centered on a narrative story and does not address expository techniques or writing.,Identify and use expository techniques to shape understanding.,gpt-4.1,align_judge.batch.v1,False,0.9916384816169739,0.02649122807017544,0.5389733,107.50056385142987,16,15,no evidence required for none
G1M2U1L13,1.T.T.1,partial,medium,True,"- Display Why the Sun and the Moon Live in the Sky and remind students to use the signal, as in previous lessons, to show when they see or hear an important event from the beginning, middle, and end of the story.
- Draw students' attention back to the text and read aloud pages 1-13 slowly, fluently, with expression, and without interruption, paying attention to when students show the signal for an important event.
- Ask:
- 'What did you hear that helped you understand the important events from the beginning of the story?' (Sun wants Water to visit his and Moon's house, but Water says the house is too small for all of his people. Sun and Moon decide to build a larger house.)
- 'What did you see in the illustrations that helped you understand the beginning of the story?' (Sun had a small house and was talking with Water. Sun and Moon started building a bigger house.)",171,"Students actively identify and retell major events (and thus the simple plot) of the story, but the lesson does not include character trait analysis tied to the message, cross-text comparisons, or narrative creation.",Identify and use narrative techniques to shape understanding.,gpt-5,align_judge.v1.1,True,0.9912248253822327,0.03278688524590164,0.6041312,243.28684477810197,1,1,evidence quote found in lesson raw text
G1M2U1L14,1.T.C.2,none,high,True,,,"The lesson focuses on story elements, not on identifying the narrator or speaker. There is no student activity or prompt about who is telling the story.",Investigate the relationships between authors and speakers in texts.,gpt-4.1,align_judge.batch.v1,False,0.9942639470100403,0.028814262023217248,0.610669,188.74634862526167,12,7,no evidence required for none
